"Displacements","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Stress/Strain:15","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.36786,0,0,0,0,0,0,0,0,0,0,0,0,0.69015,-0.0017435,0,0.69015,0,0,0,45,0,0,0,0.64,0.28,0
0.35406,0,0,0,0,0,0,0,0,0,0,0,0,0.69012,-0.00061699,0,0.69012,0,0,0,45,0,0,0,0.66,0.28,0
0.34025,0,0,0,0,0,0,0,0,0,0,0,0,0.69171,0.00047616,0,0.69171,0,0,0,45,0,0,0,0.68,0.28,0
0.32639,0,0,0,0,0,0,0,0,0,0,0,0,0.69389,0.0016773,0,0.69389,0,0,0,45,0,0,0,0.7,0.28,0
0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0.70479,-0.0060451,0,0.70476,0,0,0,45,0,0,0,0.72,0.28,0
0.2982,0,0,0,0,0,0,0,0,0,0,0,0,0.70074,-0.0077777,0,0.69987,0,0,0,45,0,0,0,0.74,0.28,0
0.28447,0,0,0,0,0,0,0,0,0,0,0,0,0.67405,-0.097236,0,0.68231,0,0,0,45,0,0,0,0.76,0.28,0
0.258,0,0,0,0,0,0,0,0,0,0,0,0,0.64307,-0.066003,0,0.64657,0,0,0,45,0,0,0,0.78,0.28,0
0.23302,0,0,0,0,0,0,0,0,0,0,0,0,0.61626,-0.055822,0,0.6188,0,0,0,45,0,0,0,0.8,0.28,0
0.2087,0,0,0,0,0,0,0,0,0,0,0,0,0.60314,-0.045538,0,0.60486,0,0,0,45,0,0,0,0.82,0.28,0
0.18477,0,0,0,0,0,0,0,0,0,0,0,0,0.59474,-0.035743,0,0.59581,0,0,0,45,0,0,0,0.84,0.28,0
0.16112,0,0,0,0,0,0,0,0,0,0,0,0,0.58818,-0.027803,0,0.58883,0,0,0,45,0,0,0,0.86,0.28,0
0.13772,0,0,0,0,0,0,0,0,0,0,0,0,0.58282,-0.021475,0,0.58321,0,0,0,45,0,0,0,0.88,0.28,0
0.1145,0,0,0,0,0,0,0,0,0,0,0,0,0.57855,-0.016375,0,0.57878,0,0,0,45,0,0,0,0.9,0.28,0
0.091431,0,0,0,0,0,0,0,0,0,0,0,0,0.57524,-0.012178,0,0.57537,0,0,0,45,0,0,0,0.92,0.28,0
0.068478,0,0,0,0,0,0,0,0,0,0,0,0,0.57279,-0.0086277,0,0.57285,0,0,0,45,0,0,0,0.94,0.28,0
0.045608,0,0,0,0,0,0,0,0,0,0,0,0,0.57109,-0.0055217,0,0.57112,0,0,0,45,0,0,0,0.96,0.28,0
0.022791,0,0,0,0,0,0,0,0,0,0,0,0,0.5701,-0.0026939,0,0.5701,0,0,0,45,0,0,0,0.98,0.28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.56977,-4.9873e-18,0,0.56977,0,0,0,45,0,0,0,1,0.28,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.54876,1.3256e-15,0,0.54876,0,0,0,45,0,0,0,0,0.3,0
0.97805,0,0,0,0,0,0,0,0,0,0,0,0,0.54884,5.3235e-05,0,0.54884,0,0,0,45,0,0,0,0.02,0.3,0
0.95609,0,0,0,0,0,0,0,0,0,0,0,0,0.54909,0.00012106,0,0.54909,0,0,0,45,0,0,0,0.04,0.3,0
0.93412,0,0,0,0,0,0,0,0,0,0,0,0,0.5495,0.0002186,0,0.5495,0,0,0,45,0,0,0,0.06,0.3,0
0.91213,0,0,0,0,0,0,0,0,0,0,0,0,0.55009,0.00036205,0,0.55009,0,0,0,45,0,0,0,0.08,0.3,0
0.89011,0,0,0,0,0,0,0,0,0,0,0,0,0.55088,0.00056932,0,0.55088,0,0,0,45,0,0,0,0.1,0.3,0
0.86806,0,0,0,0,0,0,0,0,0,0,0,0,0.55188,0.00086074,0,0.55189,0,0,0,45,0,0,0,0.12,0.3,0
0.84596,0,0,0,0,0,0,0,0,0,0,0,0,0.55314,0.00126,0,0.55314,0,0,0,45,0,0,0,0.14,0.3,0
0.82381,0,0,0,0,0,0,0,0,0,0,0,0,0.55468,0.0017952,0,0.55468,0,0,0,45,0,0,0,0.16,0.3,0
0.80159,0,0,0,0,0,0,0,0,0,0,0,0,0.55655,0.0025002,0,0.55656,0,0,0,45,0,0,0,0.18,0.3,0
0.77929,0,0,0,0,0,0,0,0,0,0,0,0,0.55881,0.0034165,0,0.55883,0,0,0,45,0,0,0,0.2,0.3,0
0.75689,0,0,0,0,0,0,0,0,0,0,0,0,0.56154,0.0045954,0,0.56156,0,0,0,45,0,0,0,0.22,0.3,0
0.73436,0,0,0,0,0,0,0,0,0,0,0,0,0.56484,0.0061003,0,0.56487,0,0,0,45,0,0,0,0.24,0.3,0
0.7117,0,0,0,0,0,0,0,0,0,0,0,0,0.56882,0.00801,0,0.56888,0,0,0,45,0,0,0,0.26,0.3,0
0.68886,0,0,0,0,0,0,0,0,0,0,0,0,0.57364,0.01042,0,0.57374,0,0,0,45,0,0,0,0.28,0.3,0
0.66581,0,0,0,0,0,0,0,0,0,0,0,0,0.57952,0.013439,0,0.57968,0,0,0,45,0,0,0,0.3,0.3,0
0.6425,0,0,0,0,0,0,0,0,0,0,0,0,0.58675,0.017182,0,0.58702,0,0,0,45,0,0,0,0.32,0.3,0
0.61887,0,0,0,0,0,0,0,0,0,0,0,0,0.59581,0.021716,0,0.59622,0,0,0,45,0,0,0,0.34,0.3,0
0.59483,0,0,0,0,0,0,0,0,0,0,0,0,0.60743,0.026938,0,0.60806,0,0,0,45,0,0,0,0.36,0.3,0
0.57027,0,0,0,0,0,0,0,0,0,0,0,0,0.62284,0.032164,0,0.62373,0,0,0,45,0,0,0,0.38,0.3,0
0.545,0,0,0,0,0,0,0,0,0,0,0,0,0.6406,0.034304,0,0.64161,0,0,0,45,0,0,0,0.4,0.3,0
0.51902,0,0,0,0,0,0,0,0,0,0,0,0,0.65974,0.035272,0,0.66083,0,0,0,45,0,0,0,0.42,0.3,0
0.50562,0,0,0,0,0,0,0,0,0,0,0,0,0.67686,0.031297,0,0.67759,0,0,0,45,0,0,0,0.44,0.3,0
0.49195,0,0,0,0,0,0,0,0,0,0,0,0,0.6863,0.0096292,0,0.68633,0,0,0,45,0,0,0,0.46,0.3,0
0.47817,0,0,0,0,0,0,0,0,0,0,0,0,0.68829,0.0031874,0,0.68829,0,0,0,45,0,0,0,0.48,0.3,0
0.46442,0,0,0,0,0,0,0,0,0,0,0,0,0.68783,4.5224e-06,0,0.68783,0,0,0,45,0,0,0,0.5,0.3,0
0.45066,0,0,0,0,0,0,0,0,0,0,0,0,0.68811,-0.00077075,0,0.68811,0,0,0,45,0,0,0,0.52,0.3,0
0.43689,0,0,0,0,0,0,0,0,0,0,0,0,0.68871,-0.00092942,0,0.68871,0,0,0,45,0,0,0,0.54,0.3,0
0.42311,0,0,0,0,0,0,0,0,0,0,0,0,0.68949,-0.0010129,0,0.68949,0,0,0,45,0,0,0,0.56,0.3,0
0.40931,0,0,0,0,0,0,0,0,0,0,0,0,0.69013,-0.0012327,0,0.69014,0,0,0,45,0,0,0,0.58,0.3,0
0.39551,0,0,0,0,0,0,0,0,0,0,0,0,0.69049,-0.0014823,0,0.6905,0,0,0,45,0,0,0,0.6,0.3,0
0.3817,0,0,0,0,0,0,0,0,0,0,0,0,0.69058,-0.0015635,0,0.69058,0,0,0,45,0,0,0,0.62,0.3,0
0.36788,0,0,0,0,0,0,0,0,0,0,0,0,0.69056,-0.0013329,0,0.69056,0,0,0,45,0,0,0,0.64,0.3,0
0.35407,0,0,0,0,0,0,0,0,0,0,0,0,0.69075,-0.00091121,0,0.69075,0,0,0,45,0,0,0,0.66,0.3,0
0.34025,0,0,0,0,0,0,0,0,0,0,0,0,0.69118,-0.00064956,0,0.69118,0,0,0,45,0,0,0,0.68,0.3,0
0.32643,0,0,0,0,0,0,0,0,0,0,0,0,0.6919,-0.0019514,0,0.6919,0,0,0,45,0,0,0,0.7,0.3,0
0.31258,0,0,0,0,0,0,0,0,0,0,0,0,0.68739,-0.0049154,0,0.68737,0,0,0,45,0,0,0,0.72,0.3,0
0.29893,0,0,0,0,0,0,0,0,0,0,0,0,0.67279,-0.020835,0,0.67322,0,0,0,45,0,0,0,0.74,0.3,0
0.28567,0,0,0,0,0,0,0,0,0,0,0,0,0.65143,-0.034662,0,0.65246,0,0,0,45,0,0,0,0.76,0.3,0
0.26008,0,0,0,0,0,0,0,0,0,0,0,0,0.63346,-0.042865,0,0.63495,0,0,0,45,0,0,0,0.78,0.3,0
0.23499,0,0,0,0,0,0,0,0,0,0,0,0,0.62156,-0.046502,0,0.62329,0,0,0,45,0,0,0,0.8,0.3,0
0.21035,0,0,0,0,0,0,0,0,0,0,0,0,0.61168,-0.036021,0,0.61275,0,0,0,45,0,0,0,0.82,0.3,0
0.18605,0,0,0,0,0,0,0,0,0,0,0,0,0.60296,-0.027569,0,0.6036,0,0,0,45,0,0,0,0.84,0.3,0
0.16212,0,0,0,0,0,0,0,0,0,0,0,0,0.5947,-0.021144,0,0.59508,0,0,0,45,0,0,0,0.86,0.3,0
0.13848,0,0,0,0,0,0,0,0,0,0,0,0,0.58799,-0.01618,0,0.58821,0,0,0,45,0,0,0,0.88,0.3,0
0.11508,0,0,0,0,0,0,0,0,0,0,0,0,0.58272,-0.012254,0,0.58285,0,0,0,45,0,0,0,0.9,0.3,0
0.091861,0,0,0,0,0,0,0,0,0,0,0,0,0.5787,-0.0090651,0,0.57877,0,0,0,45,0,0,0,0.92,0.3,0
0.068783,0,0,0,0,0,0,0,0,0,0,0,0,0.57574,-0.0063965,0,0.57577,0,0,0,45,0,0,0,0.94,0.3,0
0.045802,0,0,0,0,0,0,0,0,0,0,0,0,0.57371,-0.004082,0,0.57373,0,0,0,45,0,0,0,0.96,0.3,0
0.022886,0,0,0,0,0,0,0,0,0,0,0,0,0.57253,-0.0019881,0,0.57253,0,0,0,45,0,0,0,0.98,0.3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.57214,-1.5829e-17,0,0.57214,0,0,0,45,0,0,0,1,0.3,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.54874,3.5011e-16,0,0.54874,0,0,0,45,0,0,0,0,0.32,0
0.97805,0,0,0,0,0,0,0,0,0,0,0,0,0.54882,-0.00011178,0,0.54882,0,0,0,45,0,0,0,0.02,0.32,0
0.95609,0,0,0,0,0,0,0,0,0,0,0,0,0.54909,-0.00021342,0,0.54909,0,0,0,45,0,0,0,0.04,0.32,0
0.93412,0,0,0,0,0,0,0,0,0,0,0,0,0.54953,-0.00029445,0,0.54953,0,0,0,45,0,0,0,0.06,0.32,0
0.91213,0,0,0,0,0,0,0,0,0,0,0,0,0.55017,-0.0003437,0,0.55017,0,0,0,45,0,0,0,0.08,0.32,0
0.89011,0,0,0,0,0,0,0,0,0,0,0,0,0.55102,-0.00034891,0,0.55102,0,0,0,45,0,0,0,0.1,0.32,0
0.86805,0,0,0,0,0,0,0,0,0,0,0,0,0.55211,-0.00029627,0,0.55211,0,0,0,45,0,0,0,0.12,0.32,0
0.84594,0,0,0,0,0,0,0,0,0,0,0,0,0.55347,-0.00016986,0,0.55347,0,0,0,45,0,0,0,0.14,0.32,0
0.82377,0,0,0,0,0,0,0,0,0,0,0,0,0.55514,4.9073e-05,0,0.55514,0,0,0,45,0,0,0,0.16,0.32,0
0.80153,0,0,0,0,0,0,0,0,0,0,0,0,0.55717,0.00038293,0,0.55717,0,0,0,45,0,0,0,0.18,0.32,0
0.7792,0,0,0,0,0,0,0,0,0,0,0,0,0.55963,0.00085887,0,0.55963,0,0,0,45,0,0,0,0.2,0.32,0
0.75676,0,0,0,0,0,0,0,0,0,0,0,0,0.56261,0.00151,0,0.56261,0,0,0,45,0,0,0,0.22,0.32,0
0.73419,0,0,0,0,0,0,0,0,0,0,0,0,0.56621,0.002377,0,0.56622,0,0,0,45,0,0,0,0.24,0.32,0
0.71146,0,0,0,0,0,0,0,0,0,0,0,0,0.57056,0.0035085,0,0.57058,0,0,0,45,0,0,0,0.26,0.32,0
0.68855,0,0,0,0,0,0,0,0,0,0,0,0,0.57584,0.0049609,0,0.57586,0,0,0,45,0,0,0,0.28,0.32,0
0.6654,0,0,0,0,0,0,0,0,0,0,0,0,0.58224,0.0067925,0,0.58229,0,0,0,45,0,0,0,0.3,0.32,0
0.64197,0,0,0,0,0,0,0,0,0,0,0,0,0.59003,0.0090431,0,0.59011,0,0,0,45,0,0,0,0.32,0.32,0
0.61819,0,0,0,0,0,0,0,0,0,0,0,0,0.59948,0.011676,0,0.59962,0,0,0,45,0,0,0,0.34,0.32,0
0.59401,0,0,0,0,0,0,0,0,0,0,0,0,0.61085,0.014424,0,0.61106,0,0,0,45,0,0,0,0.36,0.32,0
0.56933,0,0,0,0,0,0,0,0,0,0,0,0,0.62386,0.016411,0,0.62412,0,0,0,45,0,0,0,0.38,0.32,0
0.5441,0,0,0,0,0,0,0,0,0,0,0,0,0.63722,0.015637,0,0.63745,0,0,0,45,0,0,0,0.4,0.32,0
0.51835,0,0,0,0,0,0,0,0,0,0,0,0,0.65109,0.017297,0,0.65139,0,0,0,45,0,0,0,0.42,0.32,0
0.50518,0,0,0,0,0,0,0,0,0,0,0,0,0.66556,0.015303,0,0.66576,0,0,0,45,0,0,0,0.44,0.32,0
0.49173,0,0,0,0,0,0,0,0,0,0,0,0,0.67673,0.0074469,0,0.67677,0,0,0,45,0,0,0,0.46,0.32,0
0.47811,0,0,0,0,0,0,0,0,0,0,0,0,0.68277,0.0016968,0,0.68277,0,0,0,45,0,0,0,0.48,0.32,0
0.46442,0,0,0,0,0,0,0,0,0,0,0,0,0.68574,-0.00073874,0,0.68574,0,0,0,45,0,0,0,0.5,0.32,0
0.45068,0,0,0,0,0,0,0,0,0,0,0,0,0.68736,-0.001671,0,0.68736,0,0,0,45,0,0,0,0.52,0.32,0
0.43692,0,0,0,0,0,0,0,0,0,0,0,0,0.68852,-0.0018709,0,0.68852,0,0,0,45,0,0,0,0.54,0.32,0
0.42314,0,0,0,0,0,0,0,0,0,0,0,0,0.68941,-0.0018493,0,0.68942,0,0,0,45,0,0,0,0.56,0.32,0
0.40935,0,0,0,0,0,0,0,0,0,0,0,0,0.69008,-0.0017867,0,0.69008,0,0,0,45,0,0,0,0.58,0.32,0
0.39554,0,0,0,0,0,0,0,0,0,0,0,0,0.6905,-0.0017006,0,0.69051,0,0,0,45,0,0,0,0.6,0.32,0
0.38172,0,0,0,0,0,0,0,0,0,0,0,0,0.69072,-0.0015389,0,0.69072,0,0,0,45,0,0,0,0.62,0.32,0
0.36791,0,0,0,0,0,0,0,0,0,0,0,0,0.6908,-0.0012862,0,0.6908,0,0,0,45,0,0,0,0.64,0.32,0
0.35409,0,0,0,0,0,0,0,0,0,0,0,0,0.69081,-0.0010371,0,0.69081,0,0,0,45,0,0,0,0.66,0.32,0
0.34028,0,0,0,0,0,0,0,0,0,0,0,0,0.69067,-0.0010995,0,0.69067,0,0,0,45,0,0,0,0.68,0.32,0
0.32647,0,0,0,0,0,0,0,0,0,0,0,0,0.68962,-0.0017337,0,0.68963,0,0,0,45,0,0,0,0.7,0.32,0
0.31269,0,0,0,0,0,0,0,0,0,0,0,0,0.68591,-0.0033215,0,0.68592,0,0,0,45,0,0,0,0.72,0.32,0
0.29903,0,0,0,0,0,0,0,0,0,0,0,0,0.65944,0.00066376,0,0.65919,0,0,0,45,0,0,0,0.74,0.32,0
0.28631,0,0,0,0,0,0,0,0,0,0,0,0,0.62891,0.022935,0,0.63033,0,0,0,45,0,0,0,0.76,0.32,0
0.26143,0,0,0,0,0,0,0,0,0,0,0,0,0.61968,-0.066181,0,0.62314,0,0,0,45,0,0,0,0.78,0.32,0
0.23674,0,0,0,0,0,0,0,0,0,0,0,0,0.6231,-0.035769,0,0.624,0,0,0,45,0,0,0,0.8,0.32,0
0.21158,0,0,0,0,0,0,0,0,0,0,0,0,0.62207,-0.023813,0,0.62255,0,0,0,45,0,0,0,0.82,0.32,0
0.18697,0,0,0,0,0,0,0,0,0,0,0,0,0.60962,-0.01741,0,0.60989,0,0,0,45,0,0,0,0.84,0.32,0
0.16281,0,0,0,0,0,0,0,0,0,0,0,0,0.59957,-0.013082,0,0.59972,0,0,0,45,0,0,0,0.86,0.32,0
0.13901,0,0,0,0,0,0,0,0,0,0,0,0,0.59171,-0.0098884,0,0.5918,0,0,0,45,0,0,0,0.88,0.32,0
0.11548,0,0,0,0,0,0,0,0,0,0,0,0,0.58566,-0.00742,0,0.58572,0,0,0,45,0,0,0,0.9,0.32,0
0.092156,0,0,0,0,0,0,0,0,0,0,0,0,0.5811,-0.0054482,0,0.58113,0,0,0,45,0,0,0,0.92,0.32,0
0.06899,0,0,0,0,0,0,0,0,0,0,0,0,0.57777,-0.0038214,0,0.57778,0,0,0,45,0,0,0,0.94,0.32,0
0.045934,0,0,0,0,0,0,0,0,0,0,0,0,0.5755,-0.0024278,0,0.57551,0,0,0,45,0,0,0,0.96,0.32,0
0.02295,0,0,0,0,0,0,0,0,0,0,0,0,0.57418,-0.0011792,0,0.57418,0,0,0,45,0,0,0,0.98,0.32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.57375,-1.0842e-19,0,0.57375,0,0,0,45,0,0,0,1,0.32,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.54854,-3.2537e-16,0,0.54854,0,0,0,45,0,0,0,0,0.34,0
0.97806,0,0,0,0,0,0,0,0,0,0,0,0,0.54863,-0.00028683,0,0.54863,0,0,0,45,0,0,0,0.02,0.34,0
0.95611,0,0,0,0,0,0,0,0,0,0,0,0,0.5489,-0.0005683,0,0.5489,0,0,0,45,0,0,0,0.04,0.34,0
0.93415,0,0,0,0,0,0,0,0,0,0,0,0,0.54937,-0.00083893,0,0.54937,0,0,0,45,0,0,0,0.06,0.34,0
0.91216,0,0,0,0,0,0,0,0,0,0,0,0,0.55004,-0.001093,0,0.55004,0,0,0,45,0,0,0,0.08,0.34,0
0.89014,0,0,0,0,0,0,0,0,0,0,0,0,0.55092,-0.0013243,0,0.55093,0,0,0,45,0,0,0,0.1,0.34,0
0.86809,0,0,0,0,0,0,0,0,0,0,0,0,0.55206,-0.0015261,0,0.55207,0,0,0,45,0,0,0,0.12,0.34,0
0.84598,0,0,0,0,0,0,0,0,0,0,0,0,0.55349,-0.001691,0,0.55349,0,0,0,45,0,0,0,0.14,0.34,0
0.82381,0,0,0,0,0,0,0,0,0,0,0,0,0.55523,-0.0018104,0,0.55524,0,0,0,45,0,0,0,0.16,0.34,0
0.80156,0,0,0,0,0,0,0,0,0,0,0,0,0.55736,-0.0018744,0,0.55736,0,0,0,45,0,0,0,0.18,0.34,0
0.77922,0,0,0,0,0,0,0,0,0,0,0,0,0.55994,-0.0018715,0,0.55995,0,0,0,45,0,0,0,0.2,0.34,0
0.75676,0,0,0,0,0,0,0,0,0,0,0,0,0.56306,-0.0017881,0,0.56307,0,0,0,45,0,0,0,0.22,0.34,0
0.73417,0,0,0,0,0,0,0,0,0,0,0,0,0.56684,-0.001608,0,0.56684,0,0,0,45,0,0,0,0.24,0.34,0
0.71142,0,0,0,0,0,0,0,0,0,0,0,0,0.5714,-0.0013122,0,0.57141,0,0,0,45,0,0,0,0.26,0.34,0
0.68846,0,0,0,0,0,0,0,0,0,0,0,0,0.57692,-0.00087985,0,0.57693,0,0,0,45,0,0,0,0.28,0.34,0
0.66526,0,0,0,0,0,0,0,0,0,0,0,0,0.5836,-0.00029052,0,0.58361,0,0,0,45,0,0,0,0.3,0.34,0
0.64177,0,0,0,0,0,0,0,0,0,0,0,0,0.59164,0.00046589,0,0.59165,0,0,0,45,0,0,0,0.32,0.34,0
0.61793,0,0,0,0,0,0,0,0,0,0,0,0,0.60118,0.0013635,0,0.60121,0,0,0,45,0,0,0,0.34,0.34,0
0.59368,0,0,0,0,0,0,0,0,0,0,0,0,0.61217,0.0022738,0,0.6122,0,0,0,45,0,0,0,0.36,0.34,0
0.56896,0,0,0,0,0,0,0,0,0,0,0,0,0.62406,0.0028479,0,0.62409,0,0,0,45,0,0,0,0.38,0.34,0
0.54375,0,0,0,0,0,0,0,0,0,0,0,0,0.63572,0.002698,0,0.63575,0,0,0,45,0,0,0,0.4,0.34,0
0.5181,0,0,0,0,0,0,0,0,0,0,0,0,0.64787,0.0024421,0,0.64792,0,0,0,45,0,0,0,0.42,0.34,0
0.50501,0,0,0,0,0,0,0,0,0,0,0,0,0.66124,0.0014211,0,0.66128,0,0,0,45,0,0,0,0.44,0.34,0
0.49165,0,0,0,0,0,0,0,0,0,0,0,0,0.67269,-0.00071412,0,0.6727,0,0,0,45,0,0,0,0.46,0.34,0
0.47811,0,0,0,0,0,0,0,0,0,0,0,0,0.6801,-0.0022453,0,0.68011,0,0,0,45,0,0,0,0.48,0.34,0
0.46445,0,0,0,0,0,0,0,0,0,0,0,0,0.68446,-0.0029954,0,0.68447,0,0,0,45,0,0,0,0.5,0.34,0
0.45073,0,0,0,0,0,0,0,0,0,0,0,0,0.68698,-0.0031161,0,0.68699,0,0,0,45,0,0,0,0.52,0.34,0
0.43697,0,0,0,0,0,0,0,0,0,0,0,0,0.68853,-0.0029515,0,0.68854,0,0,0,45,0,0,0,0.54,0.34,0
0.42319,0,0,0,0,0,0,0,0,0,0,0,0,0.68957,-0.0026664,0,0.68957,0,0,0,45,0,0,0,0.56,0.34,0
0.40939,0,0,0,0,0,0,0,0,0,0,0,0,0.69028,-0.002344,0,0.69029,0,0,0,45,0,0,0,0.58,0.34,0
0.39558,0,0,0,0,0,0,0,0,0,0,0,0,0.69074,-0.0020055,0,0.69075,0,0,0,45,0,0,0,0.6,0.34,0
0.38176,0,0,0,0,0,0,0,0,0,0,0,0,0.69099,-0.001651,0,0.691,0,0,0,45,0,0,0,0.62,0.34,0
0.36794,0,0,0,0,0,0,0,0,0,0,0,0,0.69106,-0.0012888,0,0.69107,0,0,0,45,0,0,0,0.64,0.34,0
0.35411,0,0,0,0,0,0,0,0,0,0,0,0,0.69094,-0.00096651,0,0.69094,0,0,0,45,0,0,0,0.66,0.34,0
0.3403,0,0,0,0,0,0,0,0,0,0,0,0,0.69049,-0.00076201,0,0.69049,0,0,0,45,0,0,0,0.68,0.34,0
0.32649,0,0,0,0,0,0,0,0,0,0,0,0,0.68967,-0.00078469,0,0.68967,0,0,0,45,0,0,0,0.7,0.34,0
0.31271,0,0,0,0,0,0,0,0,0,0,0,0,0.68978,-0.00038527,0,0.68978,0,0,0,45,0,0,0,0.72,0.34,0
0.2989,0,0,0,0,0,0,0,0,0,0,0,0,0.70669,0.00337,0,0.70648,0,0,0,45,0,0,0,0.74,0.34,0
0.28444,0,0,0,0,0,0,0,0,0,0,0,0,0.63829,0.039154,0,0.63846,0,0,0,45,0,0,0,0.76,0.34,0
0.26537,0,0,0,0,0,0,0,0,0,0,0,0,0.78556,-0.032426,0,0.78769,0,0,0,45,0,0,0,0.78,0.34,0
0.23785,0,0,0,0,0,0,0,0,0,0,0,0,0.66393,-0.013583,0,0.66406,0,0,0,45,0,0,0,0.8,0.34,0
0.21226,0,0,0,0,0,0,0,0,0,0,0,0,0.63004,-0.0080998,0,0.63015,0,0,0,45,0,0,0,0.82,0.34,0
0.18745,0,0,0,0,0,0,0,0,0,0,0,0,0.61369,-0.0055501,0,0.61375,0,0,0,45,0,0,0,0.84,0.34,0
0.16316,0,0,0,0,0,0,0,0,0,0,0,0,0.60222,-0.0040017,0,0.60225,0,0,0,45,0,0,0,0.86,0.34,0
0.13927,0,0,0,0,0,0,0,0,0,0,0,0,0.59365,-0.0029148,0,0.59367,0,0,0,45,0,0,0,0.88,0.34,0
0.11567,0,0,0,0,0,0,0,0,0,0,0,0,0.58716,-0.0021107,0,0.58717,0,0,0,45,0,0,0,0.9,0.34,0
0.092297,0,0,0,0,0,0,0,0,0,0,0,0,0.5823,-0.0014985,0,0.5823,0,0,0,45,0,0,0,0.92,0.34,0
0.069088,0,0,0,0,0,0,0,0,0,0,0,0,0.57876,-0.00102,0,0.57876,0,0,0,45,0,0,0,0.94,0.34,0
0.045997,0,0,0,0,0,0,0,0,0,0,0,0,0.57635,-0.00063283,0,0.57635,0,0,0,45,0,0,0,0.96,0.34,0
0.02298,0,0,0,0,0,0,0,0,0,0,0,0,0.57496,-0.00030267,0,0.57496,0,0,0,45,0,0,0,0.98,0.34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.5745,2.0735e-18,0,0.5745,0,0,0,45,0,0,0,1,0.34,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.54816,-5.9387e-16,0,0.54816,0,0,0,45,0,0,0,0,0.36,0
0.97807,0,0,0,0,0,0,0,0,0,0,0,0,0.54826,-0.00046719,0,0.54826,0,0,0,45,0,0,0,0.02,0.36,0
0.95614,0,0,0,0,0,0,0,0,0,0,0,0,0.54853,-0.00093393,0,0.54853,0,0,0,45,0,0,0,0.04,0.36,0
0.93419,0,0,0,0,0,0,0,0,0,0,0,0,0.549,-0.0013999,0,0.54901,0,0,0,45,0,0,0,0.06,0.36,0
0.91222,0,0,0,0,0,0,0,0,0,0,0,0,0.54968,-0.0018648,0,0.54969,0,0,0,45,0,0,0,0.08,0.36,0
0.89022,0,0,0,0,0,0,0,0,0,0,0,0,0.55059,-0.0023289,0,0.55059,0,0,0,45,0,0,0,0.1,0.36,0
0.86817,0,0,0,0,0,0,0,0,0,0,0,0,0.55174,-0.0027926,0,0.55175,0,0,0,45,0,0,0,0.12,0.36,0
0.84608,0,0,0,0,0,0,0,0,0,0,0,0,0.55318,-0.0032573,0,0.55319,0,0,0,45,0,0,0,0.14,0.36,0
0.82392,0,0,0,0,0,0,0,0,0,0,0,0,0.55495,-0.0037246,0,0.55497,0,0,0,45,0,0,0,0.16,0.36,0
0.80168,0,0,0,0,0,0,0,0,0,0,0,0,0.55711,-0.0041979,0,0.55712,0,0,0,45,0,0,0,0.18,0.36,0
0.77935,0,0,0,0,0,0,0,0,0,0,0,0,0.55972,-0.0046816,0,0.55974,0,0,0,45,0,0,0,0.2,0.36,0
0.7569,0,0,0,0,0,0,0,0,0,0,0,0,0.56287,-0.005182,0,0.5629,0,0,0,45,0,0,0,0.22,0.36,0
0.73432,0,0,0,0,0,0,0,0,0,0,0,0,0.56668,-0.0057076,0,0.56672,0,0,0,45,0,0,0,0.24,0.36,0
0.71157,0,0,0,0,0,0,0,0,0,0,0,0,0.57129,-0.0062693,0,0.57133,0,0,0,45,0,0,0,0.26,0.36,0
0.68862,0,0,0,0,0,0,0,0,0,0,0,0,0.57686,-0.0068795,0,0.57691,0,0,0,45,0,0,0,0.28,0.36,0
0.66542,0,0,0,0,0,0,0,0,0,0,0,0,0.58359,-0.0075491,0,0.58365,0,0,0,45,0,0,0,0.3,0.36,0
0.64193,0,0,0,0,0,0,0,0,0,0,0,0,0.59168,-0.0082781,0,0.59176,0,0,0,45,0,0,0,0.32,0.36,0
0.61808,0,0,0,0,0,0,0,0,0,0,0,0,0.60129,-0.00903,0,0.60138,0,0,0,45,0,0,0,0.34,0.36,0
0.59383,0,0,0,0,0,0,0,0,0,0,0,0,0.61234,-0.0096664,0,0.61244,0,0,0,45,0,0,0,0.36,0.36,0
0.5691,0,0,0,0,0,0,0,0,0,0,0,0,0.62428,-0.0098347,0,0.6244,0,0,0,45,0,0,0,0.38,0.36,0
